customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
CUST0992,Female,0,Yes,Yes,6,No,Fiber optic,Two year,50.84,305.04,Yes
CUST0993,Female,0,Yes,Yes,46,No,No,One year,108.45,4988.7,No
CUST0994,Female,0,Yes,Yes,50,No,DSL,One year,87.62,4381.0,No
CUST0995,Male,0,No,No,38,No,Fiber optic,Month-to-month,54.09,2055.42,Yes
CUST0996,Male,1,No,Yes,18,Yes,DSL,Month-to-month,74.35,1338.3,Yes
CUST0997,Female,0,Yes,No,27,Yes,No,One year,104.05,2809.35,No
CUST0998,Female,0,Yes,Yes,41,Yes,DSL,Two year,108.34,4441.94,No
CUST0999,Male,0,Yes,No,17,No,Fiber optic,Two year,36.04,612.68,No
CUST1000,Female,0,No,Yes,62,No,Fiber optic,Month-to-month,53.96,3345.52,No
CUST1001,Male,0,No,No,29,Yes,Fiber optic,Month-to-month,53.52,1552.08,No
CUST1002,Male,1,Yes,Yes,58,No,DSL,One year,24.2,1403.6,No
CUST1003,Male,0,Yes,No,70,Yes,Fiber optic,One year,79.82,5587.4,No
CUST1004,Male,0,Yes,Yes,22,No,DSL,Month-to-month,105.48,2320.56,No
CUST1005,Male,0,Yes,No,6,No,No,One year,58.16,348.96,No
CUST1006,Female,0,No,No,26,Yes,No,Month-to-month,94.0,2444.0,Yes
CUST1007,Male,0,Yes,Yes,39,Yes,DSL,Month-to-month,82.77,3228.03,No
CUST1008,Female,0,No,No,12,No,Fiber optic,Two year,57.56,690.72,No
CUST1009,Female,0,Yes,Yes,14,Yes,DSL,Month-to-month,34.11,477.54,No
CUST1010,Male,0,Yes,Yes,22,Yes,DSL,One year,90.93,2000.46,No
CUST1011,Male,0,Yes,Yes,51,No,DSL,Two year,105.46,5378.46,No
CUST1012,Female,1,Yes,No,23,No,No,Two year,88.59,2037.57,No
CUST1013,Male,0,Yes,No,48,No,DSL,One year,21.79,1045.92,No
CUST1014,Male,0,No,Yes,71,Yes,No,One year,41.62,2955.02,No
CUST1015,Female,0,Yes,Yes,50,No,DSL,One year,26.95,1347.5,No
CUST1016,Female,0,Yes,No,13,No,No,Month-to-month,77.04,1001.52,No
CUST1017,Male,1,Yes,No,10,No,DSL,Two year,95.65,956.5,No
CUST1018,Female,0,No,No,55,No,DSL,Month-to-month,31.06,1708.3,No
CUST1019,Male,0,No,Yes,9,No,Fiber optic,Month-to-month,103.83,934.47,Yes
CUST1020,Male,1,No,Yes,52,Yes,Fiber optic,Month-to-month,75.55,3928.6,No
CUST1021,Male,0,No,Yes,2,No,DSL,Month-to-month,89.0,178.0,Yes
CUST1022,Female,1,Yes,Yes,25,No,DSL,Two year,117.14,2928.5,No
CUST1023,Female,0,Yes,Yes,13,Yes,DSL,Two year,28.37,368.81,No
CUST1024,Female,0,Yes,No,51,No,DSL,Month-to-month,110.12,5616.12,No
CUST1025,Female,0,No,Yes,58,No,Fiber optic,One year,32.61,1891.38,No
CUST1026,Female,0,Yes,No,34,Yes,No,Two year,59.3,2016.2,No
CUST1027,Male,1,Yes,No,35,No,DSL,Month-to-month,105.14,3679.9,Yes
CUST1028,Male,0,No,Yes,3,Yes,Fiber optic,One year,110.63,331.89,No
CUST1029,Male,0,No,No,59,No,DSL,One year,70.64,4167.76,No
CUST1030,Male,0,No,Yes,70,Yes,DSL,Month-to-month,79.41,5558.7,No
CUST1031,Female,0,Yes,No,48,Yes,No,Two year,90.81,4358.88,No
CUST1032,Male,0,Yes,Yes,64,No,DSL,One year,103.28,6609.92,No
CUST1033,Female,1,No,Yes,19,Yes,DSL,Two year,32.15,610.85,No
CUST1034,Male,0,Yes,No,67,Yes,No,Two year,101.01,6767.67,No
CUST1035,Female,0,No,Yes,5,No,No,One year,68.13,340.65,No
CUST1036,Female,0,No,No,67,No,No,Month-to-month,65.06,4359.02,Yes
CUST1037,Male,0,Yes,Yes,11,Yes,No,One year,62.39,686.29,No
CUST1038,Male,0,No,Yes,68,No,Fiber optic,One year,70.92,4822.56,No
CUST1039,Male,0,No,Yes,69,Yes,Fiber optic,Two year,114.51,7901.19,No
CUST1040,Male,1,No,No,1,Yes,Fiber optic,Month-to-month,74.82,74.82,No
CUST1041,Female,0,Yes,No,63,No,DSL,Two year,115.32,7265.16,No
CUST1042,Male,0,No,Yes,29,No,No,One year,38.03,1102.87,No
CUST1043,Male,0,No,No,12,Yes,No,Month-to-month,92.41,1108.92,No
CUST1044,Female,1,No,Yes,41,No,Fiber optic,Month-to-month,101.22,4150.02,No
CUST1045,Male,0,No,No,2,No,DSL,Month-to-month,87.91,175.82,Yes
CUST1046,Male,0,No,No,37,Yes,DSL,Month-to-month,80.69,2985.53,No
CUST1047,Male,0,No,Yes,45,Yes,DSL,Month-to-month,76.48,3441.6,No
CUST1048,Male,0,No,Yes,48,Yes,Fiber optic,One year,106.09,5092.32,No
CUST1049,Male,0,Yes,Yes,24,Yes,DSL,One year,102.16,2451.84,No
CUST1050,Female,0,Yes,Yes,22,Yes,DSL,One year,32.23,709.06,No
CUST1051,Male,0,No,Yes,11,Yes,DSL,Two year,104.86,1153.46,No
CUST1052,Male,0,Yes,No,58,No,No,Month-to-month,61.41,3561.78,Yes
CUST1053,Male,1,Yes,No,46,Yes,Fiber optic,Month-to-month,45.37,2087.02,No
CUST1054,Male,1,No,Yes,29,No,No,One year,106.98,3102.42,No
CUST1055,Male,0,Yes,Yes,35,No,No,Month-to-month,63.2,2212.0,No
CUST1056,Female,0,No,Yes,15,Yes,Fiber optic,Two year,100.84,1512.6,No
CUST1057,Male,0,No,No,60,No,No,Month-to-month,46.34,2780.4,No
CUST1058,Female,0,No,Yes,42,Yes,DSL,Month-to-month,20.39,856.38,Yes
CUST1059,Female,0,No,Yes,43,No,DSL,Two year,69.55,2990.65,No
CUST1060,Male,0,No,No,49,Yes,DSL,One year,30.02,1470.98,No
CUST1061,Male,0,Yes,No,64,Yes,DSL,One year,95.44,6108.16,No
CUST1062,Male,1,No,No,32,Yes,Fiber optic,Month-to-month,47.61,1523.52,Yes
CUST1063,Male,0,Yes,No,64,Yes,No,Two year,64.36,4119.04,No
CUST1064,Female,0,No,Yes,2,No,No,One year,28.7,57.4,No
CUST1065,Male,0,No,No,24,No,DSL,One year,48.67,1168.08,No
CUST1066,Male,0,No,No,66,No,DSL,One year,98.15,6477.9,No
CUST1067,Male,0,Yes,Yes,38,No,No,Month-to-month,35.16,1336.08,No
CUST1068,Male,0,No,Yes,31,No,Fiber optic,Two year,84.72,2626.32,No
CUST1069,Male,0,No,Yes,26,Yes,No,Month-to-month,111.74,2905.24,No
CUST1070,Male,0,No,No,29,Yes,DSL,One year,87.98,2551.42,No
CUST1071,Female,0,No,Yes,67,Yes,DSL,Two year,101.1,6773.7,No
CUST1072,Female,0,Yes,No,25,Yes,Fiber optic,Month-to-month,30.9,772.5,Yes
CUST1073,Male,1,No,No,48,Yes,No,One year,45.07,2163.36,No
CUST1074,Male,1,Yes,No,65,No,Fiber optic,One year,109.45,7114.25,No
CUST1075,Male,1,No,Yes,53,Yes,Fiber optic,Month-to-month,91.51,4850.03,No
CUST1076,Female,0,Yes,No,67,Yes,DSL,One year,83.96,5625.32,No
CUST1077,Male,0,Yes,Yes,18,No,No,One year,86.38,1554.84,No
CUST1078,Female,1,No,Yes,9,No,DSL,Two year,61.42,552.78,No
CUST1079,Male,0,No,Yes,38,Yes,No,One year,24.46,929.48,No
CUST1080,Male,0,Yes,No,21,Yes,DSL,Month-to-month,98.44,2067.24,Yes
CUST1081,Male,0,No,No,65,No,DSL,Two year,87.87,5711.55,No
CUST1082,Male,0,No,No,21,Yes,No,Month-to-month,67.28,1412.88,Yes
CUST1083,Female,1,No,Yes,27,Yes,No,One year,109.98,2969.46,No
CUST1084,Female,0,Yes,No,70,Yes,DSL,Two year,53.62,3753.4,No
CUST1085,Male,0,No,No,44,No,No,Two year,49.43,2174.92,No
CUST1086,Male,0,No,No,28,Yes,DSL,Two year,107.28,3003.84,No
CUST1087,Female,0,No,No,45,Yes,No,Two year,99.7,4486.5,No
CUST1088,Female,1,Yes,No,17,No,DSL,Month-to-month,71.5,1215.5,No
CUST1089,Female,0,No,Yes,40,No,DSL,One year,33.07,1322.8,No
CUST1090,Female,0,Yes,Yes,3,No,DSL,One year,41.51,124.53,Yes
CUST1091,Male,1,No,Yes,66,Yes,Fiber optic,Two year,85.62,5650.92,No
CUST1092,Female,0,Yes,Yes,46,No,No,One year,58.5,2691.0,No
CUST1093,Male,0,No,No,30,Yes,DSL,Month-to-month,103.65,3109.5,Yes
CUST1094,Female,0,No,Yes,69,No,Fiber optic,One year,115.0,7935.0,No
CUST1095,Female,0,Yes,No,9,Yes,DSL,Month-to-month,100.56,905.04,Yes
CUST1096,Female,0,Yes,Yes,11,No,Fiber optic,Month-to-month,57.75,635.25,Yes
CUST1097,Female,0,Yes,Yes,69,Yes,DSL,One year,98.87,6822.03,No
CUST1098,Female,0,No,Yes,66,Yes,DSL,Month-to-month,55.14,3639.24,No
CUST1099,Male,0,No,No,31,No,Fiber optic,Month-to-month,36.71,1138.01,No
CUST1100,Male,1,No,No,33,No,Fiber optic,Month-to-month,23.34,770.22,Yes
CUST1101,Female,0,No,Yes,39,Yes,No,Month-to-month,58.57,2284.23,No
CUST1102,Female,0,Yes,No,46,No,No,Two year,110.36,5076.56,No
CUST1103,Male,0,No,Yes,37,Yes,Fiber optic,One year,43.9,1624.3,No
CUST1104,Female,0,No,Yes,60,No,No,Two year,40.65,2439.0,No
CUST1105,Female,0,No,Yes,31,No,Fiber optic,Month-to-month,116.98,3626.38,Yes
CUST1106,Male,1,No,No,11,Yes,No,One year,22.5,247.5,No
CUST1107,Female,1,No,Yes,2,No,DSL,Month-to-month,98.58,197.16,No
CUST1108,Female,0,No,Yes,27,No,No,One year,52.14,1407.78,No
CUST1109,Male,1,No,Yes,2,Yes,DSL,Two year,23.75,47.5,No
CUST1110,Male,0,Yes,No,21,Yes,DSL,One year,111.78,2347.38,No
CUST1111,Male,0,No,Yes,58,No,No,Month-to-month,33.96,1969.68,Yes
CUST1112,Female,0,No,No,5,Yes,Fiber optic,One year,75.18,375.9,No
CUST1113,Male,1,No,Yes,52,No,DSL,One year,47.41,2465.32,No
CUST1114,Male,0,No,No,45,No,DSL,Two year,26.52,1193.4,No
CUST1115,Male,0,Yes,Yes,20,Yes,No,Month-to-month,24.99,499.8,No
CUST1116,Male,0,Yes,Yes,61,Yes,Fiber optic,One year,31.56,1925.16,No
CUST1117,Male,0,Yes,No,38,Yes,Fiber optic,Two year,27.14,1031.32,No
CUST1118,Male,0,Yes,No,20,Yes,No,One year,96.06,1921.2,No
CUST1119,Female,1,Yes,Yes,25,Yes,Fiber optic,Month-to-month,68.56,1714.0,Yes
CUST1120,Female,1,Yes,No,2,Yes,No,One year,54.29,108.58,No
CUST1121,Male,0,No,Yes,32,No,No,One year,61.84,1978.88,No
CUST1122,Male,1,Yes,Yes,26,No,No,One year,112.89,2935.14,No
CUST1123,Male,0,Yes,Yes,70,Yes,DSL,One year,111.08,7775.6,No
CUST1124,Female,1,No,No,41,No,DSL,Month-to-month,91.57,3754.37,Yes
CUST1125,Female,0,Yes,Yes,67,No,DSL,Two year,108.47,7267.49,No
CUST1126,Female,0,No,No,1,No,No,Two year,51.96,51.96,No
CUST1127,Female,0,No,Yes,51,No,DSL,One year,58.11,2963.61,No
CUST1128,Female,1,Yes,No,5,Yes,DSL,Month-to-month,81.37,406.85,No
CUST1129,Female,0,No,No,13,No,DSL,Month-to-month,82.36,1070.68,No
CUST1130,Female,0,Yes,Yes,19,No,No,Month-to-month,68.17,1295.23,No
CUST1131,Female,0,Yes,No,12,Yes,No,Month-to-month,60.07,720.84,No
CUST1132,Female,0,No,Yes,48,Yes,No,Month-to-month,118.62,5693.76,No
CUST1133,Male,0,No,Yes,25,Yes,DSL,Month-to-month,102.11,2552.75,No
CUST1134,Male,0,Yes,Yes,57,Yes,Fiber optic,One year,63.5,3619.5,No
CUST1135,Male,1,No,Yes,35,No,DSL,Two year,92.73,3245.55,No
CUST1136,Male,0,No,Yes,5,Yes,DSL,Two year,46.96,234.8,No
CUST1137,Female,0,Yes,No,22,No,No,One year,30.02,660.44,No
CUST1138,Female,0,Yes,Yes,57,No,No,Two year,55.24,3148.68,No
CUST1139,Male,1,No,No,47,Yes,DSL,Month-to-month,60.3,2834.1,No
CUST1140,Female,1,Yes,No,54,Yes,DSL,Month-to-month,21.65,1169.1,No
CUST1141,Male,0,Yes,Yes,3,Yes,Fiber optic,Two year,101.48,304.44,No
CUST1142,Female,0,Yes,No,53,Yes,Fiber optic,Month-to-month,55.92,2963.76,No
CUST1143,Male,0,Yes,Yes,31,Yes,No,Month-to-month,78.04,2419.24,Yes
CUST1144,Female,0,Yes,No,69,Yes,Fiber optic,Two year,27.4,1890.6,No
CUST1145,Female,1,Yes,No,33,No,Fiber optic,One year,37.5,1237.5,No
CUST1146,Male,0,Yes,No,50,No,No,Two year,108.97,5448.5,No
CUST1147,Female,0,No,Yes,16,No,Fiber optic,Two year,80.87,1293.92,No
CUST1148,Male,0,Yes,No,39,No,DSL,Two year,115.03,4486.17,No
CUST1149,Male,1,No,Yes,46,Yes,Fiber optic,Two year,119.88,5514.48,No
CUST1150,Male,0,No,No,47,Yes,No,One year,57.19,2687.93,No
CUST1151,Male,0,No,No,44,No,DSL,One year,49.88,2194.72,No
CUST1152,Female,0,Yes,No,9,No,Fiber optic,Month-to-month,105.84,952.56,No
CUST1153,Female,1,Yes,No,50,No,DSL,Month-to-month,119.86,5993.0,Yes
CUST1154,Female,0,No,Yes,60,Yes,DSL,Two year,82.96,4977.6,No
CUST1155,Male,0,Yes,Yes,15,Yes,Fiber optic,Month-to-month,99.51,1492.65,No
CUST1156,Female,0,No,No,36,Yes,Fiber optic,One year,98.17,3534.12,No
CUST1157,Male,0,Yes,No,63,No,No,Month-to-month,55.53,3498.39,No
CUST1158,Female,0,Yes,Yes,69,No,No,Month-to-month,77.43,5342.67,No
CUST1159,Female,0,No,Yes,41,Yes,DSL,Month-to-month,103.31,4235.71,Yes
CUST1160,Female,0,No,Yes,24,Yes,No,Two year,88.81,2131.44,No
CUST1161,Male,0,No,Yes,49,No,DSL,Month-to-month,22.12,1083.88,No
CUST1162,Female,0,Yes,No,18,No,DSL,One year,53.67,966.06,No
CUST1163,Female,1,No,No,7,Yes,No,One year,34.45,241.15,Yes
CUST1164,Male,0,Yes,Yes,4,No,No,One year,43.3,173.2,Yes
CUST1165,Female,1,Yes,Yes,69,Yes,No,One year,110.55,7627.95,No
CUST1166,Male,0,Yes,Yes,60,Yes,Fiber optic,Month-to-month,23.69,1421.4,No
CUST1167,Female,0,No,Yes,55,No,DSL,Two year,41.98,2308.9,No
CUST1168,Male,0,No,Yes,16,No,DSL,One year,50.96,815.36,No
CUST1169,Male,0,No,Yes,29,No,DSL,One year,81.69,2369.01,No
CUST1170,Female,0,Yes,No,23,Yes,No,Two year,73.41,1688.43,No
CUST1171,Male,0,Yes,No,14,No,No,Two year,41.83,585.62,No
CUST1172,Male,0,No,No,49,No,No,One year,36.42,1784.58,No
CUST1173,Male,1,Yes,Yes,33,Yes,No,One year,43.68,1441.44,No
CUST1174,Male,0,Yes,Yes,25,Yes,No,Two year,70.25,1756.25,No
CUST1175,Male,1,No,Yes,21,No,Fiber optic,One year,47.12,989.52,No
CUST1176,Male,0,No,No,17,Yes,No,One year,114.76,1950.92,No
CUST1177,Female,0,No,Yes,23,Yes,DSL,Month-to-month,66.39,1526.97,Yes
CUST1178,Male,0,Yes,Yes,57,Yes,No,Two year,25.88,1475.16,No
CUST1179,Male,0,Yes,No,58,No,DSL,Month-to-month,92.93,5389.94,No
CUST1180,Female,0,Yes,Yes,14,No,No,Month-to-month,52.88,740.32,Yes
CUST1181,Female,0,Yes,No,20,Yes,No,Two year,85.35,1707.0,No
CUST1182,Female,0,Yes,No,30,Yes,DSL,Month-to-month,47.96,1438.8,No
CUST1183,Female,0,No,Yes,19,Yes,DSL,One year,77.07,1464.33,No
CUST1184,Female,0,Yes,No,53,No,DSL,Month-to-month,97.22,5152.66,No
CUST1185,Female,1,Yes,Yes,56,Yes,DSL,Two year,112.8,6316.8,No
CUST1186,Female,1,Yes,No,23,Yes,Fiber optic,One year,46.11,1060.53,No
CUST1187,Male,0,No,Yes,62,No,DSL,One year,53.49,3316.38,No
CUST1188,Male,0,No,No,33,Yes,No,One year,66.43,2192.19,No
CUST1189,Female,0,No,Yes,18,No,No,One year,112.72,2028.96,No
CUST1190,Male,0,Yes,No,33,No,Fiber optic,Month-to-month,110.14,3634.62,Yes
CUST1191,Male,1,No,No,32,No,DSL,Month-to-month,28.99,927.68,Yes
CUST1192,Male,0,No,No,61,Yes,No,One year,33.19,2024.59,No
CUST1193,Female,0,No,Yes,54,Yes,Fiber optic,Two year,69.55,3755.7,No
CUST1194,Female,0,Yes,Yes,17,No,No,One year,30.66,521.22,No
CUST1195,Male,0,No,No,19,Yes,Fiber optic,Month-to-month,54.56,1036.64,No
CUST1196,Female,0,Yes,Yes,70,No,Fiber optic,One year,34.84,2438.8,No
CUST1197,Male,1,Yes,No,34,Yes,DSL,Month-to-month,83.6,2842.4,Yes
CUST1198,Male,0,No,Yes,25,No,Fiber optic,One year,114.95,2873.75,No
CUST1199,Male,0,Yes,No,68,No,No,Two year,119.67,8137.56,No
CUST1200,Male,1,No,Yes,11,Yes,No,One year,57.52,632.72,No
CUST1201,Female,0,Yes,No,16,Yes,DSL,Two year,79.9,1278.4,No
CUST1202,Female,0,No,No,61,Yes,DSL,Two year,105.63,6443.43,No
CUST1203,Female,0,No,No,7,Yes,Fiber optic,One year,31.75,222.25,Yes
CUST1204,Male,0,No,No,16,No,DSL,Two year,88.96,1423.36,No
CUST1205,Female,1,Yes,Yes,16,No,No,Two year,60.88,974.08,No
CUST1206,Male,0,No,No,40,Yes,No,Month-to-month,40.61,1624.4,Yes
CUST1207,Female,1,Yes,Yes,12,Yes,DSL,Month-to-month,60.28,723.36,Yes
CUST1208,Male,0,No,Yes,35,No,DSL,Two year,27.6,966.0,No
CUST1209,Male,1,Yes,No,21,Yes,DSL,One year,89.54,1880.34,No
CUST1210,Male,0,Yes,Yes,50,Yes,Fiber optic,Two year,45.27,2263.5,No
CUST1211,Female,1,No,Yes,43,Yes,Fiber optic,One year,51.14,2199.02,No
CUST1212,Female,0,No,Yes,17,Yes,No,Month-to-month,32.11,545.87,No
CUST1213,Female,1,No,No,32,No,Fiber optic,One year,106.47,3407.04,No
CUST1214,Female,0,No,Yes,41,No,Fiber optic,Two year,69.34,2842.94,No
CUST1215,Male,0,No,Yes,6,Yes,Fiber optic,Two year,77.21,463.26,Yes
CUST1216,Female,1,Yes,No,27,No,Fiber optic,Two year,76.94,2077.38,No
CUST1217,Female,0,No,No,20,Yes,No,Two year,61.05,1221.0,No
CUST1218,Male,1,No,Yes,25,Yes,DSL,Two year,39.25,981.25,No
CUST1219,Male,0,Yes,No,66,Yes,No,One year,94.51,6237.66,No
CUST1220,Male,0,No,Yes,9,No,Fiber optic,Two year,32.71,294.39,Yes
CUST1221,Female,0,No,Yes,53,No,DSL,Month-to-month,30.39,1610.67,Yes
CUST1222,Male,0,Yes,Yes,61,No,DSL,Two year,91.01,5551.61,No
CUST1223,Male,0,No,No,38,No,DSL,One year,40.88,1553.44,No
CUST1224,Male,0,No,Yes,3,No,No,Two year,50.68,152.04,No
CUST1225,Female,0,No,No,70,Yes,DSL,Two year,67.52,4726.4,No
CUST1226,Male,0,Yes,No,55,Yes,No,One year,64.94,3571.7,No
CUST1227,Female,0,No,Yes,1,No,No,Two year,90.86,90.86,Yes
CUST1228,Female,0,Yes,No,70,No,Fiber optic,One year,82.34,5763.8,No
CUST1229,Male,0,No,No,45,No,Fiber optic,Two year,84.44,3799.8,No
CUST1230,Male,0,Yes,No,47,Yes,DSL,Month-to-month,91.41,4296.27,Yes
CUST1231,Female,0,No,No,26,No,DSL,Two year,49.26,1280.76,No
CUST1232,Male,1,Yes,No,14,Yes,Fiber optic,One year,52.23,731.22,No
CUST1233,Male,1,Yes,Yes,54,Yes,No,Month-to-month,63.8,3445.2,Yes
CUST1234,Female,0,Yes,No,71,No,No,One year,50.75,3603.25,No
CUST1235,Female,0,Yes,Yes,46,Yes,Fiber optic,Two year,118.49,5450.54,No
CUST1236,Male,1,Yes,Yes,31,Yes,No,Month-to-month,101.41,3143.71,Yes
CUST1237,Female,0,Yes,Yes,59,No,Fiber optic,One year,36.47,2151.73,No
CUST1238,Male,0,No,Yes,29,Yes,Fiber optic,Month-to-month,20.56,596.24,No
CUST1239,Male,0,No,Yes,17,No,DSL,Month-to-month,24.28,412.76,No
CUST1240,Male,0,Yes,Yes,14,Yes,DSL,One year,44.41,621.74,No
CUST1241,Female,0,Yes,No,36,No,Fiber optic,Month-to-month,31.43,1131.48,Yes
CUST1242,Male,0,Yes,No,58,No,DSL,One year,73.33,4253.14,No
CUST1243,Male,1,Yes,No,24,Yes,Fiber optic,Month-to-month,105.8,2539.2,Yes
CUST1244,Male,1,No,Yes,63,No,No,Month-to-month,93.68,5901.84,Yes
CUST1245,Female,0,Yes,No,25,Yes,No,Month-to-month,41.56,1039.0,Yes
CUST1246,Female,0,No,No,59,Yes,No,Two year,59.93,3535.87,No
CUST1247,Female,1,No,No,32,No,No,Two year,70.79,2265.28,No
CUST1248,Female,0,Yes,Yes,18,Yes,Fiber optic,One year,101.02,1818.36,No
CUST1249,Female,0,Yes,No,37,No,No,Month-to-month,103.91,3844.67,No
CUST1250,Male,0,No,Yes,26,Yes,No,One year,110.97,2885.22,No
CUST1251,Female,1,No,No,9,Yes,No,Two year,70.92,638.28,No
CUST1252,Female,0,Yes,Yes,64,No,No,Two year,89.43,5723.52,No
CUST1253,Female,1,Yes,Yes,20,Yes,Fiber optic,Two year,31.18,623.6,No
CUST1254,Male,1,Yes,Yes,54,Yes,No,Two year,76.53,4132.62,No
CUST1255,Female,0,No,No,30,Yes,DSL,One year,44.87,1346.1,No
CUST1256,Female,0,No,No,53,Yes,DSL,Month-to-month,63.17,3348.01,No
CUST1257,Male,0,Yes,Yes,63,Yes,DSL,One year,83.41,5254.83,No
CUST1258,Female,0,No,No,11,Yes,DSL,Month-to-month,45.7,502.7,Yes
CUST1259,Male,0,No,Yes,31,Yes,DSL,Two year,25.22,781.82,No
CUST1260,Male,0,Yes,Yes,49,Yes,DSL,Month-to-month,21.02,1029.98,No
CUST1261,Male,0,Yes,No,19,No,Fiber optic,Two year,22.22,422.18,No
CUST1262,Male,1,No,No,12,Yes,DSL,One year,20.83,249.96,No
CUST1263,Male,0,No,No,15,Yes,No,Month-to-month,31.04,465.6,No
CUST1264,Female,0,Yes,Yes,31,No,DSL,One year,43.95,1362.45,No
CUST1265,Male,0,Yes,Yes,43,No,Fiber optic,Two year,42.12,1811.16,No
CUST1266,Male,0,Yes,No,37,No,DSL,One year,118.68,4391.16,No
CUST1267,Female,0,Yes,Yes,29,Yes,No,Two year,50.6,1467.4,No
CUST1268,Male,0,Yes,No,26,No,No,Two year,32.74,851.24,No
CUST1269,Female,0,No,Yes,2,No,Fiber optic,Two year,74.56,149.12,No
CUST1270,Female,0,No,No,15,Yes,Fiber optic,One year,105.8,1587.0,No
CUST1271,Female,0,No,No,4,Yes,Fiber optic,One year,87.81,351.24,No
CUST1272,Male,0,No,Yes,50,No,Fiber optic,Month-to-month,49.61,2480.5,No
CUST1273,Male,0,Yes,No,38,No,DSL,Month-to-month,76.16,2894.08,Yes
CUST1274,Male,1,Yes,No,23,Yes,DSL,One year,91.49,2104.27,No
CUST1275,Female,0,Yes,Yes,59,Yes,No,One year,92.81,5475.79,No
CUST1276,Male,0,No,No,28,Yes,Fiber optic,One year,86.65,2426.2,No
CUST1277,Male,0,No,Yes,66,Yes,Fiber optic,One year,107.08,7067.28,No
CUST1278,Male,0,No,No,8,Yes,DSL,Two year,107.01,856.08,No
CUST1279,Female,0,Yes,Yes,29,No,Fiber optic,Two year,77.89,2258.81,No
CUST1280,Female,0,No,No,11,Yes,No,Two year,62.99,692.89,No
CUST1281,Male,0,Yes,No,18,Yes,No,One year,84.16,1514.88,No
CUST1282,Male,0,Yes,No,55,Yes,Fiber optic,Two year,101.82,5600.1,No
CUST1283,Male,0,Yes,No,50,Yes,No,Two year,20.57,1028.5,No
CUST1284,Male,0,Yes,Yes,14,Yes,No,Month-to-month,119.2,1668.8,No
CUST1285,Female,0,Yes,Yes,9,No,DSL,Month-to-month,38.29,344.61,No
CUST1286,Female,1,Yes,Yes,11,Yes,No,Two year,67.02,737.22,No
CUST1287,Female,0,No,Yes,63,No,Fiber optic,Two year,107.2,6753.6,No
CUST1288,Female,0,Yes,Yes,67,Yes,Fiber optic,Two year,42.5,2847.5,No
CUST1289,Male,0,Yes,Yes,53,No,No,One year,67.68,3587.04,No
CUST1290,Male,0,No,Yes,39,No,Fiber optic,Month-to-month,33.26,1297.14,No
CUST1291,Male,0,Yes,No,56,Yes,DSL,Month-to-month,59.51,3332.56,No
CUST1292,Female,0,No,No,28,Yes,No,Month-to-month,37.71,1055.88,No
CUST1293,Male,0,No,No,39,Yes,No,Two year,56.36,2198.04,No
CUST1294,Female,0,No,No,25,Yes,No,One year,57.35,1433.75,No
CUST1295,Female,0,Yes,Yes,21,Yes,Fiber optic,Month-to-month,119.32,2505.72,No
CUST1296,Male,0,Yes,Yes,10,No,Fiber optic,Month-to-month,119.48,1194.8,No
CUST1297,Male,0,No,Yes,43,Yes,No,One year,31.48,1353.64,No
CUST1298,Male,0,Yes,No,15,Yes,Fiber optic,Two year,92.6,1389.0,No
CUST1299,Female,0,Yes,Yes,48,No,Fiber optic,Two year,25.17,1208.16,No
CUST1300,Male,1,No,No,21,Yes,No,Month-to-month,23.02,483.42,Yes
CUST1301,Female,0,No,Yes,60,No,No,Month-to-month,30.53,1831.8,Yes
CUST1302,Male,0,Yes,Yes,50,Yes,Fiber optic,One year,116.55,5827.5,No
CUST1303,Female,0,No,Yes,23,No,No,Month-to-month,114.09,2624.07,Yes
CUST1304,Female,1,No,Yes,13,Yes,No,One year,39.39,512.07,No
CUST1305,Male,0,No,No,69,No,No,Month-to-month,36.17,2495.73,Yes
CUST1306,Female,0,Yes,No,4,No,No,Month-to-month,44.05,176.2,Yes
CUST1307,Female,0,Yes,Yes,9,Yes,Fiber optic,Month-to-month,71.55,643.95,Yes
CUST1308,Male,0,Yes,No,35,Yes,No,Two year,76.97,2693.95,No
CUST1309,Female,0,No,Yes,21,Yes,DSL,One year,42.16,885.36,No
CUST1310,Male,0,Yes,Yes,58,No,No,One year,95.66,5548.28,No
CUST1311,Female,1,No,Yes,18,No,DSL,Two year,50.96,917.28,No
CUST1312,Male,0,Yes,Yes,43,No,No,Two year,112.21,4825.03,No
CUST1313,Male,0,Yes,No,6,Yes,DSL,Two year,85.67,514.02,Yes
CUST1314,Female,1,No,Yes,67,Yes,DSL,One year,63.64,4263.88,No
CUST1315,Female,0,Yes,Yes,12,No,No,Month-to-month,98.99,1187.88,No
CUST1316,Female,0,No,No,12,Yes,No,Two year,101.79,1221.48,No
CUST1317,Female,0,Yes,Yes,66,No,No,Two year,49.05,3237.3,No
CUST1318,Female,0,Yes,No,2,Yes,DSL,Two year,53.97,107.94,No
CUST1319,Male,0,No,Yes,15,Yes,Fiber optic,Month-to-month,113.6,1704.0,Yes
CUST1320,Female,1,No,Yes,23,No,Fiber optic,Month-to-month,36.47,838.81,Yes
CUST1321,Male,0,No,Yes,29,Yes,No,Two year,24.22,702.38,No
CUST1322,Male,0,Yes,Yes,7,Yes,Fiber optic,Month-to-month,65.41,457.87,Yes
